Year,Title,IMDb Title,IMDb Year,Director,Cast,Country,Certification,Genre,Runtime,Poster URL,Plot Outline,IMDb URL
2003.0,It's a Wonderful Life,It's a Wonderful Life,1946,Frank Capra,"James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell",United States,"Argentina:Atp, Australia:G, Australia:PG, Brazil:Livre, Canada:G::(Manitoba/Nova Scotia/Quebec), Canada:F::(Ontario), Canada:PG, Denmark:A, Ecuador:Sin Calificación::(self-applied), Egypt:Not Rated, Finland:K-7, Finland:S, Finland:K-16, France:Tous publics, Germany:6, Greece:K, Hong Kong:I, Hungary:12, Iceland:L, Iceland:Unrated, India:U, India:PG, Indonesia:13+::(self-applied), Ireland:G, Israel:9+::(self-applied), Italy:T, Japan:G, Japan:Unrated, Mexico:A, Netherlands:6, New Zealand:G, New Zealand:PG, Nigeria:PG, Norway:A, Norway:16, Philippines:G, Philippines:PG::(self-applied), Poland:12::(self-applied), Portugal:M/12::(Qualidade), Saudi Arabia:Not Rated, Saudi Arabia:G::(new rating), Saudi Arabia:PG, Singapore:PG, South Korea:12, Spain:A, Sweden:15, Sweden:7, Taiwan:0+, Turkey:7+::(self-applied), United Kingdom:A, United Kingdom:U, United States:TV-G, United States:Passed::(National Board of Review), United States:TV-PG::(TV rating), United States:Approved, United States:PG, United Arab Emirates:G::(self-applied)","Drama, Family, Fantasy, Romance",130,"https://m.media-amazon.com/images/M/MV5BMDM4OWFhYjEtNTE5Yy00NjcyLTg5N2UtZDQwNDZlYjlmNDU5XkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg","George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Mr. Potter finds the misplaced money and hides it from Uncle Billy. When the bank examiner discovers the shortage later that night, George realizes that he will be held responsible and sent to jail and the company will collapse, finally allowing Mr. Potter to take over the town. Thinking of his wife, Mary, their four children, and others he loves will be better off with him dead, he contemplates suicide. But the prayers of his loved ones result in his guardian angel named Clarence Odbody coming to Earth to help him, with the promise of earning his wings. He shows him what things would have been like if he had never been born.",https://www.imdb.com/title/tt0038650/
2003.0,Elephant,The Elephant Man,1980,David Lynch,"Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud","United States, United Kingdom","Argentina:14, Australia:M, Brazil:10, Canada:PG::(Alberta), Canada:14A::(Nova Scotia), Canada:G::(Québec), Canada:13+::(Québec), Czechia:U, Denmark:11, Denmark:15::(DVD rating), Egypt:Not Rated::(DVD rating), Finland:K-16, France:Tous publics, Greece:K-8, Hong Kong:II, Hungary:12, Iceland:LH, India:UA, India:U, Ireland:12, Ireland:PG::(Momentum DVD), Israel:PG, Italy:VM14, Japan:G, Malaysia:U, Mexico:B, Netherlands:12, New Zealand:PG, Norway:16::(cinema rating), Peru:14, Poland:12, Portugal:M/12, Russia:14+, Singapore:PG, South Africa:PG, South Korea:15, Spain:14, Spain:A, Spain:13, Sweden:15, Taiwan:0+, Taiwan:6+::(festival rating), Thailand:G, Turkey:13A, United Kingdom:AA, United Kingdom:12A, United Kingdom:PG, United States:PG, United Arab Emirates:Not Rated, West Germany:12","Biography, Drama",124,"https://m.media-amazon.com/images/M/MV5BMGE3MDZhNmMtMmUxZS00MDJmLTgxYmQtOGU4ODU0Y2JmNDI1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg","In Victorian London, Dr. Frederick Treves with the London Hospital comes across a circus sideshow attraction run by a man named Bytes called ""The Elephant Man"". In actuality, the creature on display is indeed a man, 21-year-old Joseph ""John"" Merrick, who has several physical deformities, including an oversized and disfigured skull, and an oversized, disfigured right shoulder. Brutish Bytes, his ""owner"", only wants whatever he can get economically by presenting Merrick as a freak. Treves manages to bring Merrick under his care at the hospital, not without several of its own obstacles, including being questioned by those in authority since Merrick cannot be cured. Treves initially believes Bytes' assertion that mute Merrick is an imbecile, but ultimately learns that Merrick can speak and is a well-read and articulate man. As news of Merrick hits the London newspapers, he becomes a celebrated curiosity among London's upper class, including famed actress Mrs. Kendal. Merrick is being treated much more humanely, but are Treves' actions a further exploitation of him? And as he becomes more famous, others try to get their two-cents'-worth from him; he remains a curiosity and a freak to most, including Bytes, who has since lost his meal ticket.",https://www.imdb.com/title/tt0080678/
2004.0,Die Mommie Die!,"Die, Mommie, Die!",2003,Mark Rucker,"Charles Busch, Angela Paton, Jason Priestley, Natasha Lyonne",United States,United States:R,Comedy,90,"https://m.media-amazon.com/images/M/MV5BMTI5MzIxNDg2NV5BMl5BanBnXkFtZTcwNzk5MTQyMQ@@._V1_SY150_CR1,0,101,150_.jpg","Retired singing star, Angela Arden, heads a dysfunctional family. Her husband, filmmaker Sol Sussman, hates her and has a kissy relationship with his nubile daughter, Edith. Angela carries on an affair with Tony Parker, a lounge lizard, who sleeps with both Edith and her brother, Lance, but not before Angela plots to murder Sol when he cuts off her allowance. Bootsie Carp, the family maid loyal to Sol, is on to Angela, but the diva works quickly and poisons Sol. Edith suspects foul play and wants Lance's help in proving mom's guilt. Lance, who loves his mother deeply, is conflicted. Will Edith succeed? Does love lurk somewhere? And what about Angela's long dead sister, Barbara?",https://www.imdb.com/title/tt0322023/
2004.0,Demon Sight,Demon Sight,2004,George Demick,"Olivia Lovell, Bobby Browning, Tamara Hopkins, Rob Wilds",United States,,Horror,,"https://m.media-amazon.com/images/M/MV5BNjExMzQzNTI0Ml5BMl5BanBnXkFtZTcwMzY4NTQyMQ@@._V1_SY150_CR8,0,101,150_.jpg",,https://www.imdb.com/title/tt0366354/
2004.0,The Goodbye Girl,The Goodbye Girl,1977,Herbert Ross,"Richard Dreyfuss, Marsha Mason, Quinn Cummings, Paul Benedict",United States,"Argentina:13, Australia:M, Brazil:Livre, Canada:14A, Finland:K-12, France:Tous publics, Germany:12, India:A, Italy:T, Japan:G, Netherlands:12, Norway:12, Poland:7::(self-applied), Russia:12+, Singapore:PG, South Korea:12, Sweden:11, Taiwan:6+, United Kingdom:A, United Kingdom:PG, United States:TV-PG, United States:TV-14::(TV rating), United States:PG, West Germany:12","Comedy, Drama, Romance",111,"https://m.media-amazon.com/images/M/MV5BN2RkNDJmNDYtZWRlYi00YWI5LTlkZTAtZDllZWE3YzhlNzliXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",A divorced woman and her daughter come home to find that her boyfriend has left for an out of town job with no warning. This has happened before. The second surprise comes in the form of another actor who has sublet the apartment from her boyfriend (who did not mention the pair of females who would be in residence). After some negotiation the two decide to share the apartment even though she has vowed to stay away from actors.,https://www.imdb.com/title/tt0076095/
2004.0,School of Rock,School of Rock,2003,Richard Linklater,"Jack Black, Adam Pascal, Lucas Papaelias, Chris Stack","United States, Germany","Argentina:Atp, Australia:PG, Brazil:Livre, Canada:PG::(Alberta), Canada:G::(British Columbia), Denmark:A, Ecuador:TP::(self-applied), Finland:K-3, France:Tous publics, Germany:6::(bw), Hong Kong:I, Iceland:L, India:Not Rated, Indonesia:13+::(self-applied), Ireland:PG, Israel:11+::(self-applied), Italy:T, Japan:G, Malaysia:U, Mexico:A, Netherlands:AL, New Zealand:PG, Norway:A::(cinema rating), Peru:Apt, Philippines:PG-13, Poland:12::(self-applied), Portugal:M/6, Russia:12+, Singapore:PG, South Africa:PG::(self-applied), South Korea:12, South Korea:All, Spain:A, Sweden:Btl, Switzerland:10::(canton of Geneva), Switzerland:10::(canton of Vaud), Switzerland:10::(canton of the Grisons), Turkey:13+::(self-applied), United Kingdom:PG, United Kingdom:12A, United States:PG-13, United Arab Emirates:PG-15::(self-applied)","Comedy, Music",109,"https://m.media-amazon.com/images/M/MV5BOTg2NDU4Mjg2NV5BMl5BanBnXkFtZTgwNjQ0MDIyMDI@._V1_SY150_CR0,0,101,150_.jpg","After being fired from his own rock band, a struggling musician poses as a substitute teacher at a private elementary school. After getting to know his class, he does everything to form a band with them for a competition called ""Battle of the Bands"". They do everything in order to prepare themselves for the competition without anyone else discovering the real truth.",https://www.imdb.com/title/tt0332379/
2004.0,Anji,Anji,2004,Kodi Ramakrishna,"Chiranjeevi, Namrata Shirodkar, Tinnu Anand, Nagendra Babu",India,"India:U, New Zealand:M, Spain:13::(ICAA), United Kingdom:15","Action, Adventure, Drama, Fantasy, Thriller",148,"https://m.media-amazon.com/images/M/MV5BYTU4ZTNkMjYtZmIzZS00NDEyLWIyNWQtZGYxNGI5ODUwNjc1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg","Orphaned Arjun lives a poor lifestyle in an ashram along with his mentor, known simply as Guruji, and several other younger orphans in a forest region, Shivgiri which is accessible via railway station Buddhir Medi. One day while returning home, he comes to the assistance of Sapna, who has journeyed all the way from North America after hearing of the sudden death of her uncle, Gupta. She has an ancient document in her possession that reveals the location of Shiv Ling, and any one who obtains it with proper prayers will enable the flowing of Akash Ganga, and with a sip of this nectar will attain immortality and invincibility. The Shiv Ling becomes visible to mortals only once every 72 years that too on the occasion of Maha Shiv Ratri. She confides about this document with Arjun and Guruji, Arjun secures the Shiv Ling and entrusts it to Guruji. News about this leaks out and 99-year old billionaire Veerendra Bhatia, who had made a vain attempt 72 years ago, travels to India. When his negotiations with Guruji fail, he manages to abduct several orphans and asks Arjun to retrieve the Shiv Ling. Having no choice in this matter, Arjun does so, and after appropriate prayers on Shiv Poornima, Veerendra sips the nectar, becomes a youth, is now ready to proclaim himself Earth's emperor, fully aware that there is no power on Earth that can stop him - ever.Finally Arjun defeats Bhatia using his intelligence.",https://www.imdb.com/title/tt0239235/
2004.0,American Splendor,American Splendor,2003,"Shari Springer Berman, Robert Pulcini","Chris Ambrose, Joey Krajcar, Josh Hutcherson, Cameron Carter",United States,"Argentina:13, Australia:M, Brazil:14, Canada:PG, Chile:TE, France:Tous publics, Germany:6, Germany:12::(DVD rating), Iceland:LH, Ireland:15, Mexico:B, Netherlands:AL, New Zealand:M, Norway:A::(cinema rating), Peru:Apt, Portugal:M/12, Russia:16+, Singapore:PG, South Korea:15, Sweden:Btl, Switzerland:7::(canton of Geneva), Switzerland:7::(canton of Vaud), United Kingdom:15, United Kingdom:15::(DVD rating), United States:TV-MA::(TV rating), United States:TV-14::(cable rating), United States:R","Biography, Comedy, Drama",101,"https://m.media-amazon.com/images/M/MV5BMjA0MjYxNjY1MV5BMl5BanBnXkFtZTcwNDkwMjAwMQ@@._V1_SY150_CR0,0,101,150_.jpg","Harvey Pekar is file clerk at the local VA hospital. His interactions with his co-workers offer some relief from the monotony, and their discussions encompass everything from music to the decline of American culture to new flavors of jellybeans and life itself. At home, Harvey fills his days with reading, writing and listening to jazz. His apartment is filled with thousands of books and LPs, and he regularly scours Cleveland's thrift stores and garage sales for more, savoring the rare joy of a 25-cent find. It is at one of these junk sales that Harvey meets Robert Crumb, a greeting card artist and music enthusiast. When, years later, Crumb finds international success for his underground comics, the idea that comic books can be a valid art form for adults inspires Harvey to write his own brand of comic book. An admirer of naturalist writers like Theodore Dreiser, Harvey makes his American Splendor a truthful, unsentimental record of his working-class life, a warts-and-all self portrait. First published in 1976, the comic earns Harvey cult fame throughout the 1980s and eventually leads him to the sardonic Joyce Barber, a partner in a Delaware comic book store who end ups being Harvey's true soul mate as they experience the bizarre byproducts of Harvey's cult celebrity stature.",https://www.imdb.com/title/tt0305206/
2004.0,Anji,Anji,2004,Kodi Ramakrishna,"Chiranjeevi, Namrata Shirodkar, Tinnu Anand, Nagendra Babu",India,"India:U, New Zealand:M, Spain:13::(ICAA), United Kingdom:15","Action, Adventure, Drama, Fantasy, Thriller",148,"https://m.media-amazon.com/images/M/MV5BYTU4ZTNkMjYtZmIzZS00NDEyLWIyNWQtZGYxNGI5ODUwNjc1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg","Orphaned Arjun lives a poor lifestyle in an ashram along with his mentor, known simply as Guruji, and several other younger orphans in a forest region, Shivgiri which is accessible via railway station Buddhir Medi. One day while returning home, he comes to the assistance of Sapna, who has journeyed all the way from North America after hearing of the sudden death of her uncle, Gupta. She has an ancient document in her possession that reveals the location of Shiv Ling, and any one who obtains it with proper prayers will enable the flowing of Akash Ganga, and with a sip of this nectar will attain immortality and invincibility. The Shiv Ling becomes visible to mortals only once every 72 years that too on the occasion of Maha Shiv Ratri. She confides about this document with Arjun and Guruji, Arjun secures the Shiv Ling and entrusts it to Guruji. News about this leaks out and 99-year old billionaire Veerendra Bhatia, who had made a vain attempt 72 years ago, travels to India. When his negotiations with Guruji fail, he manages to abduct several orphans and asks Arjun to retrieve the Shiv Ling. Having no choice in this matter, Arjun does so, and after appropriate prayers on Shiv Poornima, Veerendra sips the nectar, becomes a youth, is now ready to proclaim himself Earth's emperor, fully aware that there is no power on Earth that can stop him - ever.Finally Arjun defeats Bhatia using his intelligence.",https://www.imdb.com/title/tt0239235/
2004.0,Lost in Translation,Lost in Translation,2003,Sofia Coppola,"Scarlett Johansson, Bill Murray, Akiko Takeshita, Kazuyoshi Minamimagoe","United States, Japan","Argentina:13, Australia:PG, Brazil:14, Canada:14A::(Alberta), Canada:PG::(British Columbia), Canada:PG::(Canadian Home Video), Canada:G::(Québec), Chile:TE, Denmark:A, Ecuador:15::(self-applied), Finland:K-12, Finland:K-7, France:Tous publics, Germany:6::(bw), Greece:K, Hong Kong:IIB, Hungary:14, Iceland:L, India:UA, Indonesia:D, Ireland:15, Ireland:15PG::(theatrical), Italy:T, Japan:G::(self-applied), Malaysia:18PL, Malaysia:(Banned), Mexico:B15::(self-applied), Netherlands:AL, New Zealand:PG, Norway:A::(cinema rating), Peru:Apt, Philippines:PG-13, Poland:13::(self-applied), Portugal:M/12, Russia:16+, Singapore:M18::(DVD rating), Singapore:PG, Singapore:R(A), South Korea:15, Spain:13, Spain:12, Sweden:Btl, Switzerland:12::(canton of the Grisons), Taiwan:12+, Taiwan:15+, Thailand:u 18+::(self-applied), Turkey:7+::(DVD rating), United Kingdom:15, United States:R, United Arab Emirates:15+::(DVD rating)","Comedy, Drama",102,"https://m.media-amazon.com/images/M/MV5BMTUxMzk0NDg1MV5BMl5BanBnXkFtZTgwNDg0NjkxMDI@._V1_SX101_CR0,0,101,150_.jpg","Middle-aged American movie star Bob Harris is in Tokyo to film a personal endorsement Suntory whiskey ad solely for the Japanese market. He is past his movie star prime, but his name and image still have enough cachet for him to have gotten this lucrative $2 million job. He has an unsatisfying home life where his wife Lydia follows him wherever he goes - in the form of messages and faxes - for him to deal with the minutiae of their everyday lives, while she stays at home to look after their kids. Staying at the same upscale hotel is fellow American, twenty-something recent Yale Philosophy graduate Charlotte, her husband John, an entertainment still photographer, who is on assignment in Japan. As such, she is largely left to her own devices in the city, especially when his job takes him out of Tokyo. Both Bob and Charlotte are feeling lost by their current situations, which are not helped by the cultural barriers they feel in Tokyo, those cultural barriers extending far beyond just not knowing the language. After a few chance encounters in the hotel, they end up spending much of their time hanging out together, each helping the other deal with their feelings of loss in their current lives. The friendship that develops between the two, which is not always a bump-free one, may be just for this specific place and time, but it may also have long lasting implications.",https://www.imdb.com/title/tt0335266/
